customer_id,savings_account,current_account,fd,rd,credit_card,cc_variant,cc_credit_limit,cc_monthly_spend,debit_card,insurance,mutual_funds,consumer_durable,demat_account,mobile_banking,internet_banking
CUST002288,1,1,1,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002289,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002290,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002291,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002292,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002293,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002294,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002295,1,0,1,0,0,none,0.0,0.0,1,1,0,0,1,1,1
CUST002296,0,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002297,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002298,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002299,1,0,0,0,1,rewards,93136.33,10378.01,0,0,0,1,0,1,1
CUST002300,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002301,1,1,0,0,0,none,0.0,0.0,0,1,0,0,0,0,1
CUST002302,1,1,0,0,0,none,0.0,0.0,1,1,1,0,0,1,0
CUST002303,1,1,0,0,0,none,0.0,0.0,0,0,0,0,0,1,1
CUST002304,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002305,1,1,0,0,0,none,0.0,0.0,0,0,0,0,1,1,1
CUST002306,1,0,0,0,0,none,0.0,0.0,1,0,1,0,0,0,1
CUST002307,1,0,1,0,0,none,0.0,0.0,1,1,0,0,1,0,0
CUST002308,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002309,1,0,1,0,0,none,0.0,0.0,1,0,1,1,0,0,0
CUST002310,0,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST002311,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST002312,1,1,0,0,0,none,0.0,0.0,1,0,1,1,1,1,0
CUST002313,1,0,1,0,0,none,0.0,0.0,1,1,0,0,1,1,0
CUST002314,0,0,0,0,1,rewards,284805.65,20764.19,1,1,0,0,0,0,1
CUST002315,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST002316,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002317,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002318,1,1,0,0,0,none,0.0,0.0,1,1,0,1,0,0,1
CUST002319,1,1,0,1,0,none,0.0,0.0,0,1,1,1,0,0,1
CUST002320,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002321,1,1,0,1,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST002322,1,0,0,0,0,none,0.0,0.0,0,0,0,1,1,1,1
CUST002323,1,0,1,1,0,none,0.0,0.0,1,1,1,1,0,1,1
CUST002324,1,1,0,1,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST002325,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002326,1,0,0,0,0,none,0.0,0.0,0,1,1,0,0,0,1
CUST002327,0,0,0,0,0,none,0.0,0.0,1,0,1,0,0,0,1
CUST002328,1,1,1,0,0,none,0.0,0.0,1,0,1,0,0,0,1
CUST002329,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002330,1,1,1,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST002331,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002332,1,0,1,1,0,none,0.0,0.0,0,1,0,1,1,0,0
CUST002333,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002334,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002335,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002336,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002337,1,0,1,1,0,none,0.0,0.0,0,1,0,1,0,0,0
CUST002338,1,1,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002339,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST002340,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST002341,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002342,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002343,1,1,0,0,1,premium,369483.71,11755.66,1,0,0,0,1,0,1
CUST002344,1,0,0,0,0,none,0.0,0.0,1,0,1,1,0,1,0
CUST002345,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST002346,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002347,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002348,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST002349,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST002350,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002351,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002352,1,0,1,1,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST002353,1,1,0,1,0,none,0.0,0.0,0,1,0,0,0,1,1
CUST002354,1,0,0,0,0,none,0.0,0.0,0,1,0,1,0,1,1
CUST002355,1,0,1,0,0,none,0.0,0.0,0,0,1,0,0,0,1
CUST002356,0,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST002357,1,0,0,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST002358,1,0,0,0,0,none,0.0,0.0,0,0,0,1,0,0,0
CUST002359,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST002360,1,1,0,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002361,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002362,1,1,0,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST002363,1,0,0,0,0,none,0.0,0.0,0,1,0,1,0,0,1
CUST002364,1,0,1,0,0,none,0.0,0.0,0,0,0,1,0,0,0
CUST002365,1,1,1,0,1,basic,292330.38,8122.13,1,1,1,0,0,0,1
CUST002366,1,1,0,1,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST002367,1,0,1,1,0,none,0.0,0.0,1,1,1,0,0,1,0
CUST002368,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST002369,1,0,0,0,0,none,0.0,0.0,1,0,0,0,1,0,1
CUST002370,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST002371,1,0,1,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST002372,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST002373,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002374,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002375,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST002376,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002377,1,0,1,1,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST002378,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002379,1,1,0,1,0,none,0.0,0.0,0,1,0,1,0,1,1
CUST002380,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002381,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002382,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002383,0,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002384,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002385,0,0,1,0,0,none,0.0,0.0,0,0,0,0,0,1,1
CUST002386,1,0,0,0,1,basic,839936.47,24347.32,0,0,0,1,0,0,0
CUST002387,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002388,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST002389,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002390,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST002391,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002392,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST002393,1,0,0,0,1,basic,32867.41,2240.39,1,1,0,1,1,1,0
CUST002394,1,1,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002395,1,1,1,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002396,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002397,1,0,1,1,0,none,0.0,0.0,0,1,0,1,0,0,1
CUST002398,0,0,1,1,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST002399,1,1,1,1,0,none,0.0,0.0,1,1,1,0,0,0,1
CUST002400,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002401,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,0,1
CUST002402,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002403,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002404,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST002405,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002406,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST002407,1,1,0,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002408,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002409,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST002410,1,0,1,1,0,none,0.0,0.0,1,0,1,0,0,1,1
CUST002411,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002412,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002413,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002414,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002415,0,0,1,0,0,none,0.0,0.0,1,1,0,1,0,0,1
CUST002416,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002417,0,1,1,0,0,none,0.0,0.0,0,0,0,1,0,0,1
CUST002418,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002419,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST002420,1,1,1,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002421,1,0,0,1,0,none,0.0,0.0,1,1,1,0,0,0,1
CUST002422,1,1,1,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002423,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002424,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002425,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002426,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST002427,1,1,0,0,0,none,0.0,0.0,0,1,0,1,1,0,1
CUST002428,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002429,1,1,0,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002430,1,0,1,1,0,none,0.0,0.0,0,0,0,1,0,0,1
CUST002431,1,0,0,0,0,none,0.0,0.0,0,1,0,0,0,1,1
CUST002432,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002433,1,0,1,0,0,none,0.0,0.0,0,1,0,0,0,1,0
CUST002434,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002435,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002436,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002437,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST002438,1,1,1,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST002439,1,1,0,0,0,none,0.0,0.0,1,0,1,0,0,0,1
CUST002440,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002441,1,1,1,0,0,none,0.0,0.0,1,0,0,0,1,0,1
CUST002442,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002443,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST002444,1,0,1,0,0,none,0.0,0.0,1,0,1,0,0,0,0
CUST002445,1,0,0,0,0,none,0.0,0.0,1,1,1,0,1,1,0
CUST002446,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST002447,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002448,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002449,1,0,1,0,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST002450,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST002451,1,0,1,1,0,none,0.0,0.0,1,0,1,1,0,0,1
CUST002452,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST002453,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST002454,1,0,1,0,1,rewards,66685.1,6480.66,1,1,0,0,0,1,1
CUST002455,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002456,1,0,0,0,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST002457,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002458,0,0,0,1,0,none,0.0,0.0,1,1,0,1,0,0,1
CUST002459,1,0,1,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST002460,1,0,0,1,0,none,0.0,0.0,0,1,1,0,0,0,1
CUST002461,1,0,1,0,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST002462,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,1,0
CUST002463,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST002464,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002465,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002466,0,1,0,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST002467,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST002468,0,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST002469,1,0,0,1,0,none,0.0,0.0,1,1,0,1,0,0,1
CUST002470,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002471,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST002472,1,1,0,0,0,none,0.0,0.0,1,1,1,0,0,0,1
CUST002473,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002474,1,0,0,1,0,none,0.0,0.0,0,0,0,1,0,1,1
CUST002475,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST002476,1,0,1,0,0,none,0.0,0.0,1,0,1,1,1,1,0
CUST002477,1,1,0,1,1,basic,16057.02,1042.61,1,0,0,1,1,0,0
CUST002478,1,0,0,0,0,none,0.0,0.0,1,0,1,0,0,1,1
CUST002479,1,1,1,0,0,none,0.0,0.0,0,1,1,0,1,1,1
CUST002480,1,0,1,1,0,none,0.0,0.0,1,0,1,0,0,0,0
CUST002481,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST002482,1,0,1,1,1,rewards,459212.21,27843.38,1,0,0,1,0,0,1
CUST002483,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002484,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002485,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002486,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002487,1,0,0,1,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST002488,1,0,0,0,0,none,0.0,0.0,0,1,0,1,0,1,0
CUST002489,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002490,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002491,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002492,1,1,0,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST002493,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002494,1,0,1,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST002495,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002496,1,1,0,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST002497,1,0,0,0,0,none,0.0,0.0,1,1,1,1,0,1,0
CUST002498,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST002499,1,1,1,0,0,none,0.0,0.0,0,1,0,0,0,1,0
CUST002500,1,0,0,0,1,basic,540577.41,25094.8,1,0,0,0,0,0,0
CUST002501,1,0,1,0,1,rewards,286004.54,22040.82,0,1,0,1,1,1,1
CUST002502,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002503,0,0,0,0,0,none,0.0,0.0,0,1,0,0,0,1,0
CUST002504,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002505,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002506,1,0,0,0,0,none,0.0,0.0,0,0,0,1,0,0,1
CUST002507,1,0,1,0,0,none,0.0,0.0,0,1,0,0,0,1,0
CUST002508,1,1,0,1,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST002509,1,0,0,0,0,none,0.0,0.0,0,1,0,0,0,1,0
CUST002510,0,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002511,1,0,1,1,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST002512,1,1,0,0,0,none,0.0,0.0,0,1,0,0,0,0,1
CUST002513,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002514,1,1,1,1,0,none,0.0,0.0,0,0,0,1,0,0,1
CUST002515,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002516,1,0,0,0,0,none,0.0,0.0,0,1,1,1,1,0,1
CUST002517,1,0,0,1,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST002518,1,0,0,0,0,none,0.0,0.0,1,1,0,1,1,0,1
CUST002519,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST002520,1,0,0,0,0,none,0.0,0.0,1,0,1,1,0,1,1
CUST002521,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002522,0,1,1,1,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST002523,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002524,1,0,0,0,0,none,0.0,0.0,0,0,1,0,0,0,0
CUST002525,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002526,1,0,0,1,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST002527,1,0,0,1,0,none,0.0,0.0,1,1,1,0,0,0,0
CUST002528,1,1,0,0,1,basic,25036.38,911.79,0,1,0,1,0,0,0
CUST002529,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST002530,1,0,0,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002531,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002532,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST002533,0,0,0,1,0,none,0.0,0.0,1,0,1,1,0,0,1
CUST002534,1,0,0,0,0,none,0.0,0.0,0,0,1,1,0,1,1
CUST002535,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002536,1,0,0,0,0,none,0.0,0.0,0,1,0,0,0,1,0
CUST002537,1,1,1,1,0,none,0.0,0.0,1,1,0,1,0,0,1
CUST002538,1,0,1,0,0,none,0.0,0.0,1,1,0,1,1,1,0
CUST002539,1,0,1,0,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST002540,1,0,0,1,0,none,0.0,0.0,0,1,0,0,0,0,1
CUST002541,1,1,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST002542,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002543,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002544,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST002545,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST002546,1,1,0,0,0,none,0.0,0.0,1,0,1,0,0,1,1
CUST002547,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002548,1,0,0,0,1,rewards,20536.45,1541.19,0,0,0,0,0,0,1
CUST002549,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002550,1,0,1,1,0,none,0.0,0.0,0,1,1,1,0,1,0
CUST002551,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002552,0,0,0,0,0,none,0.0,0.0,0,1,0,0,0,1,0
CUST002553,1,0,1,1,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST002554,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002555,1,0,1,0,1,rewards,204999.39,12811.15,1,1,0,1,0,1,0
CUST002556,1,1,1,1,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST002557,1,1,1,1,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST002558,1,0,0,1,1,premium,567204.4,26828.0,1,1,0,1,0,0,1
CUST002559,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002560,1,1,1,0,0,none,0.0,0.0,0,0,0,1,0,0,0
CUST002561,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002562,1,0,1,1,0,none,0.0,0.0,1,1,1,0,0,1,0
CUST002563,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002564,1,0,0,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002565,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002566,1,1,1,0,0,none,0.0,0.0,0,1,0,0,1,1,1
CUST002567,0,0,1,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002568,1,1,0,0,0,none,0.0,0.0,1,0,0,0,1,1,1
CUST002569,1,0,0,1,0,none,0.0,0.0,0,1,0,1,0,1,0
CUST002570,1,0,0,0,0,none,0.0,0.0,0,0,0,1,0,1,0
CUST002571,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002572,1,0,1,1,0,none,0.0,0.0,1,1,0,0,1,0,0
CUST002573,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST002574,1,1,1,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST002575,1,1,1,1,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST002576,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002577,1,1,1,0,0,none,0.0,0.0,0,0,0,1,0,0,1
CUST002578,1,0,0,1,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST002579,1,1,1,0,0,none,0.0,0.0,1,1,1,0,0,0,0
CUST002580,1,0,0,0,1,premium,2679409.2,217380.84,1,0,0,1,0,1,1
CUST002581,1,0,0,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST002582,1,1,1,1,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST002583,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002584,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002585,1,0,1,0,0,none,0.0,0.0,0,1,0,1,0,0,0
CUST002586,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST002587,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002588,1,1,1,0,0,none,0.0,0.0,0,0,0,1,0,1,0
CUST002589,1,0,0,1,0,none,0.0,0.0,1,1,0,0,1,0,1
CUST002590,1,0,0,0,0,none,0.0,0.0,1,0,1,0,0,1,1
CUST002591,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002592,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST002593,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002594,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST002595,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002596,1,0,0,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST002597,1,1,1,0,0,none,0.0,0.0,0,0,0,1,0,0,0
CUST002598,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST002599,0,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002600,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002601,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002602,0,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002603,1,0,0,0,0,none,0.0,0.0,0,1,0,1,0,1,1
CUST002604,1,0,0,1,0,none,0.0,0.0,1,1,0,1,0,0,1
CUST002605,1,0,1,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST002606,0,1,0,1,0,none,0.0,0.0,1,1,1,0,0,0,1
CUST002607,1,0,1,1,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST002608,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002609,0,0,1,1,0,none,0.0,0.0,1,1,1,1,0,0,1
CUST002610,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST002611,1,1,0,0,0,none,0.0,0.0,1,0,0,1,1,0,1
CUST002612,1,1,1,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST002613,1,0,0,1,0,none,0.0,0.0,1,0,1,0,1,1,1
CUST002614,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST002615,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002616,1,0,0,0,0,none,0.0,0.0,1,0,0,0,1,0,1
CUST002617,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST002618,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST002619,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST002620,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST002621,1,0,1,1,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST002622,1,0,0,0,0,none,0.0,0.0,1,0,1,0,0,1,0
CUST002623,1,0,0,0,0,none,0.0,0.0,0,1,0,1,0,0,0
CUST002624,1,1,0,1,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST002625,0,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST002626,1,0,1,0,1,rewards,156698.06,13516.81,1,0,0,0,0,0,1
CUST002627,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST002628,0,1,1,1,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST002629,1,1,1,1,0,none,0.0,0.0,1,0,1,1,1,0,0
CUST002630,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST002631,1,0,0,0,0,none,0.0,0.0,0,0,0,1,0,0,1
CUST002632,1,0,0,1,1,rewards,103965.63,7198.51,1,1,0,1,0,1,1
CUST002633,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,1
